,SiteNo,Trip.date,year,month,Site,Transect,Letter,Trans_No,trans_ID,ID,observer,observer_num,lat,lon,Depth.m.,Species,Confidence,Number_Ind,Length,C,R,G,S,SG,SW,A,B,A1_size,K1_size,K2_size,Description,Comment,depth_category,a,b,method,c_t,weight
5362,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Chlorurus sordidus,0,1,12,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.020591667,3.087051667,mean,T,44.1753268
5363,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Paracheilinus octotaenia,0,1,8,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,5.550332796
5364,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Ctenochaetus striatus,0,1,5,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.037621667,2.995911667,mean,T,4.671866519
5365,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Ctenochaetus striatus,0,3,14,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.037621667,2.995911667,mean,T,306.3780472
5366,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Ctenochaetus striatus,0,1,11,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.037621667,2.995911667,mean,T,49.5859377
5367,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Thalassoma rueppellii,0,1,13,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,24.40179578
5368,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Thalassoma rueppellii,0,1,15,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,37.75486345
5369,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Thalassoma rueppellii,0,1,12,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,19.11601507
5370,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Thalassoma rueppellii,0,1,16,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,45.96851887
5371,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Thalassoma rueppellii,0,2,14,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,61.18078826
5372,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Zebrasoma xanthurum,0,1,15,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.02344,2.97,bayesian,T,72.93712605
5373,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Larabicus quadrilineatus,0,1,7,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,3.693546626
5374,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Epinephelus fasciatus,0,1,17,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.0161575,2.981665,mean,T,75.36342854
5375,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Epinephelus fasciatus,0,1,25,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.0161575,2.981665,mean,T,237.9923298
5376,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Parupeneus macronemus,0,1,13,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,synonym,shallow,NA,NA,NA,NA,NA
5377,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Chlorurus sordidus,0,1,13,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.020591667,3.087051667,mean,T,56.55775849
5378,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Chlorurus sordidus,0,2,14,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.020591667,3.087051667,mean,T,142.1929175
5379,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Centropyge multispinis,0,1,12,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.0302,2.89,bayesian,T,39.70459259
5380,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Centropyge multispinis,0,1,11,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.0302,2.89,bayesian,T,30.87676576
5381,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Cephalopholis hemistiktos,0,2,17,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.0232,3,mean,T,227.9632
5382,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Cephalopholis hemistiktos,0,1,8,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.0232,3,mean,T,11.8784
5383,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Parupeneus cyclostomus,0,1,11,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.016756667,3.036666667,mean,T,24.3528668
5384,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Balistapus undulatus,0,1,17,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.036733333,3.167,mean,T,289.6623634
5385,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Chaetodon paucifasciatus,0,1,11,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.02291,3.01,bayesian,T,31.23324238
5386,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Chlorurus sordidus,1,1,15,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.020591667,3.087051667,mean,T,87.97230843
5387,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Stethojulis albovittata,0,1,9,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.02595,2.7995,mean,T,12.17697088
5388,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Centropyge multispinis,0,1,10,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.0302,2.89,bayesian,T,23.44266292
5389,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Centropyge multispinis,0,1,8,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.0302,2.89,bayesian,T,12.30090333
5390,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Sufflamen albicaudatum,0,1,8,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,synonym,shallow,NA,NA,NA,NA,NA
5391,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Zebrasoma desjardinii,0,1,28,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,NA,NA,NA,NA,NA
5392,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Zebrasoma desjardinii,0,1,22,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,NA,NA,NA,NA,NA
5393,Japanease_gardens,01/12/2019,2019,december,NA,9,T,9T,japanease_gardens 9 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 9 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.505039,34.919491,6.7,Chlorurus sordidus,0,1,20,84,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.020591667,3.087051667,mean,T,213.8150757
5394,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Siganus argenteus,0,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.01574,3.084638,mean,T,1133.493611
5395,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Paracheilinus octotaenia,0,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,7.387093252
5396,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Paracheilinus octotaenia,0,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,22.20133118
5397,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Cephalopholis hemistiktos,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.0232,3,mean,T,11.8784
5398,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Chaetodon paucifasciatus,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.02291,3.01,bayesian,T,11.97639055
5399,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Epinephelus fasciatus,0,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.0161575,2.981665,mean,T,237.9923298
5400,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Gomphosus caeruleus,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.01452,3,mean,T,4.98036
5401,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Thalassoma rueppellii,0,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,30.59039413
5402,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Thalassoma rueppellii,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,10.9621203
5403,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Thalassoma rueppellii,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,7.949397566
5404,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Larabicus quadrilineatus,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,5.550332796
5405,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Parupeneus macronemus,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,synonym,shallow,NA,NA,NA,NA,NA
5406,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Chaetodon austriacus,0,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.02291,3.01,bayesian,T,81.16908223
5407,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Ctenochaetus striatus,0,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.037621667,2.995911667,mean,T,204.2520315
5408,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Ctenochaetus striatus,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.037621667,2.995911667,mean,T,64.35313681
5409,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Larabicus quadrilineatus,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,5.550332796
5410,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Pygoplites diacanthus,0,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.01638,3,mean,T,67.09248
5411,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Chaetodon paucifasciatus,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.02291,3.01,bayesian,T,23.44364245
5412,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Cephalopholis miniata,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.01813,2.98905,mean,T,140.3594031
5413,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Ctenochaetus striatus,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.037621667,2.995911667,mean,T,4.671866519
5414,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Acanthurus nigrofuscus,0,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.038228333,2.994228333,mean,T,103.3128633
5415,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Ctenochaetus striatus,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.037621667,2.995911667,mean,T,49.5859377
5416,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Thalassoma rueppellii,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,3.693546626
5417,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Thalassoma rueppellii,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00977,3.05,bayesian,T,2.308106677
5418,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Parupeneus forsskali,0,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.01202,3.09,bayesian,T,76.20643312
5419,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Zebrasoma xanthurum,0,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.02344,2.97,bayesian,T,105.7769168
5420,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Zebrasoma xanthurum,0,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.02344,2.97,bayesian,T,59.42345149
5421,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Zebrasoma xanthurum,0,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.02344,2.97,bayesian,T,95.36727192
5422,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Ctenochaetus striatus,0,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.037621667,2.995911667,mean,T,152.3614649
5423,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Ctenochaetus striatus,0,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.037621667,2.995911667,mean,T,128.7062736
5424,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Ctenochaetus striatus,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.037621667,2.995911667,mean,T,49.5859377
5425,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Ctenochaetus striatus,0,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.037621667,2.995911667,mean,T,125.5751078
5426,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Balistapus undulatus,0,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.036733333,3.167,mean,T,239.0607738
5427,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Scarus niger,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.0183375,3.18199,mean,T,49.80627475
5428,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Oxycheilinus mentalis,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,synonym,shallow,NA,NA,NA,NA,NA
5429,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Chaetodon paucifasciatus,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.02291,3.01,bayesian,T,40.58454111
5430,Japanease_gardens,01/12/2019,2019,december,NA,10,T,10T,japanease_gardens 10 Dvora Low Ramati Mai Lazarus december 2019,japanease_gardens 10 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.504876,34.9194,5.6,Chaetodon austriacus,0,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.02291,3.01,bayesian,T,81.16908223
